"","WTBAS.1","WTBAS.2","WTBAS.3","KOBAS.1","KOBAS.2","KOBAS.3","WTVEN.1","WTVEN.2","WTVEN.3","KOVEN.1","KOVEN.2","KOVEN.3"
"Sesn2",6.6129559815513,6.69235756977931,7.05038182856281,6.90199901801365,6.79916461475155,6.76550162560175,8.1741648329638,7.5836560859257,8.04663969017608,8.50895174383064,8.93729994724042,8.60137950785287
"Cc2d2a",8.03990779836686,7.71189898810775,7.88657889094137,8.05438670565916,7.96400468143542,8.09163285962228,7.24646725230575,7.54670758569527,7.29823426539863,6.87444055262511,6.84221063482397,6.92244800575979
"Mat2a",10.7331707143246,10.9228261485632,10.6048541456761,10.6349643140677,10.276735440335,10.4859704192174,11.3291460078843,11.4570455891288,11.5475633336011,11.7103917118417,11.8119661014242,12.0064192824943
"Itpkc",6.52989506102585,6.58461618051096,6.62841401984769,6.54647307553197,6.63245918404224,6.64179193297862,7.39595998482756,7.09298973577134,7.44348284269039,7.71517380688107,7.90810439821982,7.99070828675763
"Tpcn2",8.00973081030447,7.89510920003854,7.92824146187427,7.79134055945715,7.89938163621407,7.67531902833388,8.44398944790131,8.47330832200291,8.63426145197004,8.9508134441038,8.73057545697053,9.01564392006023
"Zbtb16",7.83555814491746,8.13846393734286,8.51148766251883,10.0780591434508,9.48535540816821,9.39023578741334,9.61258634232964,9.96665804471073,10.1189316113235,10.0067825068568,10.112067538847,9.57261031773849
"Aplnr",8.00396045806574,8.39131834143496,8.50053740687897,7.27508972667411,7.61523354942639,6.83645141718555,7.1608803789511,7.44970871462588,7.38112216464788,6.21506559767952,6.41586593526011,5.81156898280058
"Ighv6-6",7.99536506640221,8.16739010624785,7.56160796687142,9.81680810106566,8.47928632388464,8.24948008815832,7.7855329078661,7.94585126229186,7.78917447458969,7.72421395024596,7.78198062220075,7.78491042035643
"Clca1",4.67422982561029,4.60004283431411,5.77400740936772,5.12493048488285,5.1601538099509,5.2887911716637,8.41375631434817,4.86946393954028,8.30839951009143,4.98063881583075,5.00769129105755,5.36529803816817
"Clec5a",5.26483761258939,5.43767483887669,5.42282934676543,4.99904221761472,4.95038588499921,5.11871799963537,6.0916707641006,5.63516946029457,5.64865135222098,6.00490688714758,5.8775658422809,6.31836291997386
"Macc1",6.39575172687439,6.3958283914494,6.89465328921174,6.96701616794584,6.71256137851821,7.0374005024828,7.42868603397817,7.22310873368512,7.45334369468403,7.93618485345524,8.03442928175835,8.3055811311621
"Gadd45g",6.85606565006743,7.07096362453075,7.51448542720417,7.85755919714585,7.25365461966421,6.64767721552763,8.73889184929841,8.52685374942729,9.1319098885939,9.48451941754017,9.30024601999109,9.36622171039599
"Slc26a4",4.62752540864764,4.83998605716401,5.19960424760374,4.24812995484325,4.37500195262402,4.35058993356595,6.59297851622866,5.72033551291311,6.95727215176538,4.59922524548645,4.6562828272985,5.36414112254586
"Spry4",6.96204673262761,7.53470650395642,7.39566660631749,6.63787212901856,6.97572308566901,7.01408422031211,7.84702586524462,7.33637570959995,7.74515607945985,7.97162510954587,8.35776908293486,8.30749951992722
"Dusp5",6.91080997481597,7.43703927487928,7.33642417482965,6.92226395790721,6.86027257451917,6.58615463929445,7.42871482421329,7.11044643826266,7.1582866514558,7.70109493786167,7.96855383487187,8.15310986792362
"Map2k3os",6.35040059853613,6.54672210173403,6.62482176737163,6.26461494672333,6.10636897174751,6.08897618237917,7.19380864694454,7.1765702122758,7.14748194254692,7.85009726378753,8.10830422144025,7.99927044347453
"Adamts4",5.06334242580254,5.22603185790413,5.15897533586735,5.25437709786791,4.86864196620958,5.11520665057442,6.16277453959805,5.69978798718726,6.13600111451402,6.62713513144302,6.85231789996782,7.33195133982614
"Dhrs9",5.3478879423458,5.39480119437639,5.55186615213533,5.88105591008141,5.29420342450105,5.43758664143657,6.97565107081004,6.39650332544218,6.41282962404722,7.43620436433091,7.46057469363717,7.28985683708656
"Slc10a5",5.983927257632,6.02649228498275,5.51426945661619,6.67266599759127,5.5659763784436,6.48136533756846,4.87246673570461,4.75477407495101,5.01486081022485,5.03497636687973,4.72831268852735,5.15388343883193
"Clec1a",9.6077323412342,9.51545774314398,9.27537398548336,9.23583929280417,9.50470010752677,9.54720773193563,8.27941475640167,8.84489304879478,8.67425892763303,8.16094864469433,8.57537054352044,8.04343236751302
"Olfml1",7.55895864077432,7.66999245765034,7.55606394857373,7.68852911100565,7.16427137057632,7.57201515312094,6.28024698687588,6.56157731466021,6.22323942016096,6.34436022632942,6.05039123736255,5.81707487151916
"Retnlg",7.39709216346921,7.00994240064592,6.6814325339722,8.00749618199227,8.66494593496208,7.22361678715156,8.73668299430481,7.93766199142832,7.96689563950787,9.62836553349946,9.67218890348188,9.50531298798613
"Olfr1392",3.05202308330824,3.06837314787536,3.15007015298132,3.18203589560606,3.20790406896628,3.20855161988659,3.69606663089535,4.35228779227325,4.58491467514949,3.12352841036005,3.80790934516243,3.44256619897478
"Ceacam1",10.5041183559465,10.5841037118612,10.4275942058663,10.4766801026415,10.2009965629845,10.1753711045586,11.356708018463,10.9715537990511,10.9022090520684,10.8262244545564,11.5678148275837,11.4607834619441
"Map2k3",8.81499827456514,8.47581776083913,8.82834097170257,9.16981146527577,9.02112167883717,8.76557395436072,9.57778666598483,9.12569835481155,9.36762730245963,9.84307827064213,10.1248875950801,10.0340759085306
"Homer1",5.16754418123908,5.10752204948477,5.48425476659193,5.27719212020319,5.10696203688266,4.97834070921735,5.76630644788055,5.53964502899406,5.73395804632456,6.49543697277218,6.1426915568617,6.77294451223791
"Slc7a11",4.07915814602319,4.3790215065409,4.28361100615244,4.45963375581518,3.97862326724403,4.23222586678915,8.77795235410781,7.66527910189595,8.84004099297324,7.83794310171178,9.36368667516835,8.38003854647845
"Sh3pxd2b",6.55935303830027,6.53911061061876,6.78170574243835,6.21248687708412,6.33361347636692,6.48283296263868,7.53322787867089,7.65298535490183,7.87061424875788,7.48168624194757,7.8090454787275,7.63080288734126
"Abcd2",8.58546796989133,8.32876439417317,8.15541911993551,8.45640438128738,8.10496027730003,8.28611377840817,7.46325540920185,7.76679406749385,7.52485713819546,7.21394172572694,7.29890539101212,7.04914005064665
"Klhl38",7.24741697937485,6.82452533471875,6.8355599960823,7.1395162053575,7.78628580943979,7.2377236157284,6.91281593654173,6.68108437714899,6.5167637784074,6.11092341780744,6.43429361335612,6.24726160288075
"Stfa2l1",6.14006161238548,5.72727657134513,5.08391242655951,7.60766231542757,8.81923906812917,7.55315769785859,7.2006828120647,6.31322451724713,5.80706948306337,9.69179561442404,9.95983442580603,9.85893633623638
"Nup98",9.29876734709369,9.27079847622461,9.13764316961665,9.42271661688712,9.30382860488138,9.3225282145722,9.75278249208355,9.69406181163415,9.67477805944933,10.2336120175567,10.3954210611963,10.5116546919251
"Asns",7.0931872148928,7.47499325299463,7.27592792004153,7.51198041828253,7.34026595862812,7.27423171418912,8.05874387678042,8.13908252901625,8.44984188491483,8.45374279259017,8.54240957065225,8.49166317598378
"Cars",7.4187787907711,7.19121036796571,7.07865951828648,7.41908972010753,7.18044588381959,7.27726200147501,8.08986477673641,8.03935258482781,8.33591727862867,8.13219945121867,8.35459476513753,8.52627928441148
"Pdk4",8.01141618794835,6.95965606319296,7.05295198151141,8.58903994599521,7.59109637413831,7.37581908696479,9.67474024533684,9.46786239777496,9.47704526708783,10.3845012378763,10.3911363334794,9.97186638742423
"Tnfrsf12a",7.18875080126111,7.63641442129851,7.95337657610802,7.83178665558097,7.56220503692219,7.66869615741665,9.82050545965216,9.21002602336593,9.54526703566769,10.2507989749666,10.5472934106636,10.3471234850313
"Bag3",8.65015524139226,8.72058321095842,8.95523811562012,8.4812512971355,8.51431634192709,8.35385909820097,9.12808408217918,8.84467935615583,9.08614347894258,9.48331595621704,9.54101686301249,9.95741112402489
"Tnfrsf19",8.34142473096731,8.10857829573014,8.16904879356887,7.73989439699534,7.70502027645263,7.66482283527222,7.22978673727071,7.54107522102341,7.05112581841772,6.74628408244386,6.73027520797638,6.56538591486216
"Gnl3",7.18404220836346,7.2370337643376,7.04358675476015,7.44204219194894,6.90204993061787,7.07164846955633,7.93533457919192,7.83610558947563,8.03033527891422,8.41418247131008,8.6952978287558,8.65796992437965
"B230325K18Rik",6.95553722952169,6.69808759887411,6.55609894754715,6.62849247903779,6.87630227299662,6.48606940114388,7.46595603871151,7.77564858066635,8.06276461050025,6.6686981084251,7.57403284095559,7.79261852850522
"Zfp750",6.76469086269469,6.80277040703008,6.87258119014707,6.89476544956264,6.74118178041946,6.71933888380494,5.79024913043498,5.64187468260533,5.65730317670262,6.0324153103215,5.6668928161628,5.34491647405363
"4930539J05Rik",6.44766306287785,6.10820709646916,6.47856030117433,6.09856241787458,6.53728121572789,6.13941277952189,7.33920135642504,7.41787269763226,7.68050500401868,6.648121425523,7.29600902655781,7.1943955239245
"Mpzl3",5.75540897500468,5.86656184533425,5.72843349109263,6.25971361256789,5.77423537989854,5.8568164416383,6.63262800963961,6.48299685469961,6.82109231438928,6.88045571844669,7.22010716242846,6.8973390334325
"Igf2bp2",6.96085503087999,6.85882897514053,7.08912117656227,7.33402559410524,7.36672236457383,7.38102144083037,7.54910999299797,7.68025871928335,7.68887826223532,8.37486821138906,8.58368086835428,8.25021829281965
"E030011O05Rik",7.13824790253339,7.20986215315935,7.09716262223021,6.91668381891752,6.70826376838144,6.61671822568196,7.81366253828783,8.02959753366875,8.1588638264729,7.83145308964432,7.98546086080562,8.11528429555834
"Rasgef1b",7.91693316191329,8.13389241628704,8.27259817518525,8.49166825292027,8.47998583082661,8.42656913748976,8.67381790289977,8.59945850102504,8.7896779579012,9.88216550654878,9.67078521772002,9.73258348763394
"Cass4",6.48876133737813,6.5914793212347,6.00586759680792,5.46466636958406,5.63670799514072,5.54193279099802,5.33866022138984,5.0350482565528,4.94563852092334,5.10896552397304,5.04156489479145,5.06610148278444
"Cyp4f39",6.31807644561549,6.88879498456103,6.83207633519597,6.51379001071868,6.38717860458497,6.48834879908406,7.65528776292669,7.40766475565082,7.67858798980246,7.2881350655731,7.83667171998165,7.506691715704
"Kcnrg",6.39135445150552,5.88186352497403,6.47534704899644,7.22897785231467,6.86235324091752,6.96278457836802,6.28305959104703,6.14656150782863,5.7158972017216,5.77314609524334,5.6648276020646,5.66257333482675
"Vps37b",7.55474357816864,7.26169100164249,7.39975163685535,7.13817428101308,7.3490303040219,6.83836424826517,8.02105827237045,7.70676761001945,8.00182861121497,8.07889894668,8.34449348264988,8.36073122615008
"Nr1d2",8.77945109784818,7.65316610459662,7.92926556599336,9.16135211067264,8.80548354575929,9.06858377580005,8.78285683994567,7.95307274406865,8.08861774888264,7.35422270667512,7.87141427316751,7.93557411716218
"Zfp948",7.10182805811259,7.1931573009647,7.0308975666383,6.80367010346107,6.90173300216753,7.03563744599838,7.83479817667149,7.75738464203147,7.6544103365143,8.15211880019375,8.578616068571,8.64697661520156
"Tmem232",7.38241473769069,6.95917175174236,7.57005951089704,7.7596863812668,7.25409347583648,7.54952157495397,7.22965064786021,7.2699308375204,6.9355304298904,6.20761555641953,6.49524496341785,6.85198804721939
"Mup20",6.19617365415903,10.049781174203,6.44389621559317,3.22585991996645,3.12045635357876,2.88297541640049,5.209560088171,3.13311155354969,3.46840042762069,3.02514365196164,3.1804268043376,3.26209939465866
"Thap6",6.95288226449572,6.75368860259146,6.39098665437886,6.87772820097248,6.71864308559564,6.52947769848039,6.88860275347942,7.27344886702997,7.18752408816744,7.94709332929855,7.9083593608515,8.04896041137892
"Ccdc33",6.10618313381014,6.34103869474068,6.7962256033749,7.15706507683723,6.46631242771195,6.49665111467853,6.72985140677821,6.38126314200489,6.13147329621496,5.55893457314009,5.67657424662451,5.66674984286669
"Irs2",7.6709310160767,7.89642346344597,7.80794230899954,8.2321183471617,7.97704122305816,7.85537376790637,8.6504479944153,8.22037110421893,8.28583692970043,8.96711290215884,9.23075082987905,9.30107561620555
"Mir18",5.12529490993619,5.38724395063416,5.16476400643805,4.87331866059474,5.10893366204944,5.22610831711255,5.3448580067483,5.36280163156428,5.67557073830606,5.80058683541919,6.8539770274345,6.41741830890785
"Mir27a",7.72335517394135,8.06486966536525,7.79611542657372,7.51927704808982,7.55595182775974,7.2789784291169,8.56379113332166,8.4711741999364,8.49438430772778,8.2931039423377,8.72442381059877,8.83429190504928
"Mettl21e",4.51486090521194,4.06064524784686,4.22836548831027,4.76950276946638,4.85702069604368,4.68441149936445,4.91698126122431,5.34676404273751,5.70550285920091,4.99515695134138,5.15769352926624,4.41539082905166
"Gm13363",8.7752321019667,8.89823815810874,8.50157837006635,9.44291362925166,9.31434476521535,9.28460583923943,9.8325091851476,9.65844056368102,9.95256522158213,10.9127837649545,10.9805830183545,11.0569713386348
"B130024G19Rik",7.51242536206551,6.78099959076988,6.65580901706768,6.56314649691907,6.67252624138805,6.56894006989754,6.1378663233685,6.19431104649726,5.67557353511568,5.26970056596515,5.50987020808538,5.24636930010669
"Txnrd1",8.74219161935796,8.51783347567112,8.68229004337365,9.03960524339834,8.81219310784072,8.83357766996888,10.2546059985857,9.93181725829879,10.3273707836592,10.370275713984,10.8831567014883,10.7153800033288
"Polg2",6.63786618329581,6.55325530367985,6.469984860814,5.96839913061105,6.44408337674239,6.09669333298359,7.30892751590724,7.0956171922328,7.27298654351483,6.69390763430929,7.36338047841122,7.7436290226848
"Rgs1",4.92650607261368,5.26276245402252,4.97867507053417,4.6100253943889,4.82537032229614,4.40599380118661,4.78424202994785,4.78442662588637,4.44654477239642,5.50720867856789,5.47483986992348,5.36391664899825
"Nasp",6.08312243717919,5.880374764489,5.88611182508471,6.13288665251909,6.05102176112803,6.05962275884239,6.39329661591783,6.51347827764118,6.63554737102568,6.83642333188093,7.04585374999864,7.4402059818014
"Ctps",7.20457031056791,7.20731024057791,7.21204487262627,7.35531161797026,7.23434175995411,7.32049158734281,8.37646400895914,7.74635267045152,8.33095582884603,8.21351061060794,8.6733365804093,8.69669381240363
"Ppp1r10",7.64742920368012,7.46801465536147,7.95648173734674,7.73980387914968,7.50223288305345,7.67772546996707,8.93068977926898,8.55738179610975,8.94216929017282,9.12724254383381,9.02238760713834,9.32795538935422
"Pvr",8.57929516872765,8.82509313487311,8.90991072211594,8.38192879972362,8.2517275337582,8.41772312355,9.49825369090276,9.54600326628347,9.78692972875152,9.76978519758113,9.99272551445943,9.98809815020842
"Ppp1r3c",6.59767521639587,6.83849420151325,6.73549525205818,6.21383380797992,5.70405936678112,6.09179350501926,5.57769349992174,5.81650336650574,5.77439961777777,5.88389673570631,5.84486954960012,5.85386335304466
"Map3k6",6.79152223497848,6.43034028947702,6.54377665366012,7.48119912536484,7.63478140479336,7.25824084747251,7.91839030835717,7.7465942259651,8.14198628692509,7.84843965406166,8.01733203807024,8.02926675520153
"LOC544905",6.93086528844162,6.41284163274561,6.75265165971614,8.03541826722393,6.05446694754252,8.17567278662821,6.51853065587517,6.7676838605663,5.7833490856199,5.4123539925325,6.01317650612497,5.81243785503688
"Syt10",6.833861192319,6.54988790171073,7.05279313967824,7.67318771565896,7.04146709213195,7.09482802104795,6.4813650617276,6.76781869094655,6.47898644600096,6.26541621667262,6.09475036073542,6.32352531187023
"Gm12474",7.93204986685739,7.6476027395553,7.6234908805356,7.8415547316724,8.20608619604142,7.99585217588285,7.14706330922263,7.23079653368359,6.77677084759136,6.81047160288684,6.59438897621392,7.06889701912233
"Serpina3h",5.26087636220196,5.54815612119855,5.23772518558025,5.27377119895257,4.71910493828507,5.28559082163143,6.09397985573737,6.70666194589758,6.5284015227425,6.03919727744247,6.14690385515119,6.07088476259463
"Adgrg3",5.8450913517732,6.42505218706792,6.05835275154165,5.57221845500292,5.38478891808414,4.89614129427726,6.25722198232888,6.24961500039408,6.50757198201688,6.52439946052704,6.16688989920268,6.43211545933036
"Rcan1",8.34568341210465,8.33008412859972,8.29564994764693,8.34310072171483,8.01059268280322,8.29746228910814,9.88927279121331,9.39934091750625,9.93665929755205,10.4709291770512,10.4554482590086,10.2717429952473
"Sertad1",6.44731860808211,6.18143628167661,6.62488103193912,6.53052795643266,6.42180941912425,6.74787887043803,7.29749279250982,6.80352576355036,7.02645008702828,8.03277251201726,8.17478377072682,8.42029156737363
"Nop58",8.13301373345746,7.94052280616384,7.78578873999034,7.95370842834978,7.48838489504057,7.83544871602033,8.62376403245194,8.69815820016589,9.06179789429645,9.01993826774632,9.06548987267794,9.4189933940013
"Clec4e",5.62686275436527,5.42409951116219,4.92750022750934,5.46290019995437,5.28605268559581,5.30820005669511,5.93571815249279,6.01418579872919,5.91584862891232,6.85238915419777,6.87023261153602,6.81641889102742
"Clec4n",6.71071793474253,6.78739985802814,6.91190554412478,6.3186160900459,6.68391544062925,6.63341795319591,7.39517347239867,7.14389251183834,7.16001235202314,7.67165221161167,7.75925172844126,8.18665631412033
"Ccnl1",8.61782540190075,8.80290650239399,8.79818684928497,8.47226316886232,8.49049059143758,8.50839695026997,9.27950732186737,9.19804145611042,9.19421670283505,9.80335277076553,9.75958989374263,10.0191211852762
"Kcne4",6.17005319779568,6.53635995745187,6.35707923531651,6.18401284285596,6.45686830687311,6.07631783468964,6.61675710817265,6.5360315402073,6.96051658175683,7.21534286366958,7.65984035827559,8.29802975456076
"Mmp19",7.29450718467576,7.42591918979928,7.22333817550546,7.41554434592311,7.3895112180023,6.99995032296489,8.08615926578769,7.79062610964807,7.87342826235189,8.98785752268173,9.08734884148918,8.66669843610478
"Slco1c1",5.22440914711562,5.09091323059221,5.29750722179071,4.92343524763784,4.98308039792155,5.2005356284065,6.4943006558212,6.97808079665907,6.91528618229184,6.00207411063421,6.21189134850885,6.30049876214897
"Alkal1",4.22658380256501,4.19010682483023,4.88925374783573,4.45567045444113,4.43051830861883,4.72699408539978,6.23718050152588,5.22861327688934,5.60740943659813,4.85782480324199,4.95678245988891,4.73769638860087
"Gm12695",6.24957829918546,5.89592716618805,6.03128855373023,7.12301527863015,6.28830338957724,7.40165712093337,6.714641917926,5.98551280385464,5.53855852644177,5.95362460907978,5.83581506761547,5.85616187170541
"Rgs22",8.3135844453451,8.0461206466206,8.43511534422565,8.56778497995036,8.00628151093401,8.22087218255811,8.15807675759821,8.04593272173461,7.98220569164324,7.0715853297676,7.07631182570976,7.24470550056937
"Rybp-ps",5.32298430919625,5.90732256835909,5.63082604927634,5.75120513178942,5.95380856997169,5.84854351395984,5.91232546800636,5.51955233862712,5.87923914997324,7.05324057415294,7.12919849711952,7.11047599734653
"G530011O06Rik",4.34725979230162,4.19721118777708,4.36513589918099,4.67233018925163,4.48181393756563,4.35212182351976,6.34222911632983,4.10298772550124,6.2321098154277,6.48807593345532,7.57281198017865,6.28138148686606
"Eid3",6.01313381760532,5.75554181935256,6.04124911439976,6.33311141394672,5.9169939009923,5.74792240815082,8.44208919905145,7.48552080969361,8.18573174165242,7.66362648017168,8.51994515124561,8.70963374543442
"Fam107b",7.11257752112457,6.83747915568609,6.58751896313622,7.13638313793131,7.03343935221242,6.8435070635468,7.37051612899935,6.99720869718769,7.05268016493218,7.82272656888089,8.48515520100023,8.15835495900637
"Oser1",5.87662956825039,6.40104565861639,6.13433209180891,6.17990807083901,6.51571302886198,6.67728272188976,6.87967208260934,6.83361826624948,6.2670655170433,7.36463537615079,7.48263458138155,7.58995711289109
"Aspn",7.44764129404499,7.39942196437255,7.09892651386609,7.07470771110384,7.7524374672825,7.54552438953334,7.24106183976701,7.42069524431831,7.21022273353894,6.16291267496849,6.49214961002236,6.15947067617616
"Pisd-ps3",7.71987353695206,9.10822589228764,7.59843086442516,7.26547712821009,7.21779373774513,7.42423146743704,9.19513199542579,9.61441342989733,8.85526041540456,6.92966330741511,6.73194504672408,6.74652441269972
"Sirpb1b",8.26254712884892,8.35468600436597,7.48820802249213,7.57125753300431,7.89406663342867,7.62455180022933,7.91089369117499,8.00623195429816,7.68365834719989,8.509662572597,8.88890422736073,8.45621392311923
"Slc16a9",8.98910911857918,9.1632655484975,9.03426589446659,8.44348623638229,8.94514763721058,8.59223103988429,7.73161807993674,8.1170197213035,8.09989071495847,7.84860919119768,8.16928069438108,7.69964688215825
"Clec14a",10.3571997340122,10.1613151911249,10.1610353059825,9.95626770683425,9.93846704114643,10.0291496461137,8.58240611932008,9.16842510605123,8.93547708694039,8.515230291278,8.74504695183893,8.49286242536033
"Chordc1",7.93665366989867,8.0444110419036,8.18119223040606,8.17694994673926,7.73109945650925,8.14479349058562,8.38835260185115,8.00665698685399,8.24651847915188,9.15163990646317,9.23541873661135,9.66513948731456
"Neat1",9.44421505874931,9.13087885306539,9.08252411991215,8.90728805094586,9.1679250505223,8.55067723379055,11.3435686015906,10.7067131173692,11.1133799687838,9.9856882532935,10.0663844263778,10.4269934800135
"1700024G13Rik",7.55088642469792,7.22819233421549,7.78047825134043,7.91662634643035,7.58136320644014,7.88566326323916,7.34837427160739,7.15885062442803,7.31001854671579,6.4752084707359,6.23505205233215,6.78703532845831
"2700038G22Rik",5.47684010074599,5.83297714715426,5.28098869558942,4.81546409010006,4.90412732268962,5.00649765174812,6.65603374373953,6.69648704944381,6.65243679848747,6.06167651169201,6.87956080004331,6.75769573503363
"Zswim6",8.57674686925463,8.48094322285599,8.72042404250914,8.1795304920014,8.31314122709849,8.25810737940534,8.9199312645506,8.63970934968696,8.86096107285587,9.1482426424268,9.24679689161759,9.45042923699268
"Dedd2",6.58801591083341,6.20682651509548,6.51460512330693,6.81254271228015,6.76308544021378,6.70033018660168,6.93716505188341,6.71137138969666,6.85585228368087,8.04834264525739,7.52126158140064,8.41477958678984
"Slc38a2",9.59754605514194,9.89662468615823,9.84243573701722,9.95858642157118,9.5022792586515,9.77143984493062,10.9516462542791,10.7367499323189,10.8627907169087,11.1424420700313,11.1996066613216,11.3691739628909
"Asprv1",4.9902938525632,4.86534188444868,5.05773170141124,5.25114829363549,5.4109304377234,5.29418548030895,5.81591567315049,5.04341912843068,5.01462122275674,6.30718745005462,6.48801713909117,6.95507285204034
"Coq10b",7.63414756174235,7.87598282383195,7.69953132927366,8.51111086388949,8.05927791421274,8.19235789840689,8.84257381380952,8.34843682737231,8.60312512657216,9.24804295401024,9.38696831165994,9.65663460810891
"Tmem100",11.2421560004188,11.3560133863145,11.2601858421601,10.9487516524182,10.9913259778892,11.113480737466,9.0832575656962,9.52418057496362,9.38854085831906,9.1217416291209,9.54341149722205,9.26946356952036
"Tubb6",6.74844485960778,6.67910870575785,7.37190962233285,7.44548614786626,7.34380198631698,6.78774873234884,8.06508009434733,7.70517624624975,7.78295695089321,8.41823543354272,8.52476474678062,8.44525608354535
"Lypd2",8.52791555024516,8.35438876277635,9.50677032026258,10.1101714504918,9.13464102693185,9.85521670725725,9.48871223991695,8.54472592509136,8.71957044514472,8.65149841973681,8.55569429445061,8.62272004735534
"Pmvk",7.69753051509953,7.92603766096964,7.88105422006327,8.39122870438218,8.8224867052553,8.71911293403684,9.46247619519476,8.82536524595843,9.43709657142441,10.1243028525233,10.0238670477954,10.162830214257
"Myct1",9.22528031929824,9.4152716435672,9.41154619905699,8.71656473935339,8.8429063634923,8.77186166224616,8.19963261879715,8.35335562058849,8.41376391348666,7.8730003838078,8.20209993860468,8.26119249555851
"Fendrr",10.3743924851813,10.1938902020877,10.2173904807486,9.62277741092861,9.79054750473126,9.88772469148729,9.73157623043684,9.69519537973524,9.91992073803151,8.69621580918223,8.72060156878988,8.26431767547205
"Rasl11a",7.04444937056628,7.789824324921,7.53975982279331,7.22792138437411,6.92997172145358,7.08892020377814,7.38996556954933,7.75465629665824,7.73032819601153,8.5916321130705,8.20265518883287,8.29338544968349
"Chac1",5.48092508537776,6.52577997518837,5.89109147086957,5.81936591425293,5.71816613548072,5.47184164773099,8.15043072207638,7.51254028040825,7.97929795768148,8.8181232858321,9.19313362051275,8.87448015353423
"Gtpbp4",8.58894118411161,8.73777289528166,8.4315035154084,8.87226647079807,8.57155326655873,8.80489954969985,9.11821125136115,9.17919947744421,9.30821431945977,9.74605907189424,9.83985991359613,9.91326021438755
"Ttc9",6.1580247640457,6.29007064060702,6.48900797726711,7.1761510200821,6.56211710165348,6.57290784443109,7.64632267116241,7.02895469157902,7.40435398287313,7.64918000093757,7.89167661148132,7.89869368616109
"Rhou",6.88600741533743,6.96130871605805,7.13794455603815,7.61683230096755,7.04628697080565,7.25896695634531,8.10549613757616,8.24320276481594,8.54472767697886,8.42750205473022,8.73620927265245,8.67232527249073
"Dusp16",8.47730587732355,8.57940384710271,8.27882376353301,8.63857678545145,8.25921221247584,8.57499486067645,9.29401844952169,9.39438917814735,9.57256210557916,9.90145471254597,9.7421345957214,9.68390889860528
"Prss22",6.05632749712979,5.90080639829535,6.10501093554176,5.77824729057079,6.20247011199024,5.77401357496613,6.66961424845671,6.23464573581769,6.40869157421047,6.93743374445315,7.36964236978887,6.673643735069
"Trim69",4.0861453500973,3.98106272830085,4.10391841440083,4.01961971134098,4.26742619885403,3.95440375316242,4.54081439609068,4.57140658443125,4.98115175865979,4.77636360980118,5.58341611615189,5.54244721617211
"Clec12b",7.27788224479599,7.15539439947432,6.64363164161557,6.89335721189539,6.86451555293091,7.33733247293978,8.13262892898861,8.54743543431959,8.88151081315471,7.50764049294137,8.23145251011292,7.95921347539313
"Esm1",6.47675763749221,6.47031522211783,6.76108686644745,6.81321456205433,8.18887947626828,6.97796360235584,6.25535063255499,6.40044263446852,5.8187799642301,5.94247039305771,6.24602746423377,6.28438031219505
"Mtfr2",4.87133189053641,4.74908291794215,4.67145203642696,4.90210735346613,4.98282539488,4.88370589780173,5.49918902266663,5.54290436198503,5.90819545904143,5.65917317368845,6.04222123837882,6.18485054488253
"Osgin1",7.93295877289872,7.84303202459073,7.94837536601315,8.35816994112613,8.56477303399398,8.3446545212997,10.2027114220959,8.91712341915312,9.65210493202302,10.6085100057432,11.1968041637257,10.8035391836972
"Efhc1",7.99172156984388,7.8255569872008,8.10037046168136,8.48496758854727,7.93762345589645,7.99553938377097,7.90600629673581,7.91061348768109,7.97963847543008,6.91423182168144,6.99495737752787,7.20859615373239
"Tsc22d2",7.75471772348567,7.82870344699176,7.84640926541412,7.95367881912852,7.56720871606163,7.90589836738208,8.74678157183608,8.47574683927995,8.47986446970255,8.97566660359108,9.35469562337377,9.24396763217502
"Usp36",7.61974661798255,7.3548111087918,7.42639976670382,7.26083488009553,7.24689013568604,7.17247822304112,8.05024355041666,7.93464418943276,7.99129771753288,8.04010345710468,8.34841951067436,8.36577904039981
"Mir19a",3.45324896801239,3.22231621488558,3.19922212157875,3.29341289111175,3.26231368030292,3.40875976535834,3.57818218133478,3.87926886299786,3.85219045172214,4.18101045962092,4.80616804215706,4.44606255462358
"Mir30c-2",4.83951788754063,4.93405772283159,5.25855289644764,5.29893294356939,5.05454850208219,5.44330614713614,5.7456046297696,6.16153000801181,6.34327742220528,5.11013404051775,5.99269588654974,5.7975188078976
"Zfp131",8.2510817127112,8.23465423186997,7.79514084032235,8.24544936631103,7.87770323039237,8.10914229901156,8.57821273354946,8.60234039731849,8.68393709478381,9.10919669127868,9.06685218833371,9.3467760783812
"Tmem173",8.1542966624932,8.03452575930212,8.16506994779607,7.65560176984102,7.50457633811491,7.21523583024425,8.442370543721,8.22855462141067,8.53904051744571,8.39770813347699,8.77948818206783,8.44885812437587
"Bbof1",7.21257880177086,6.54018354736339,7.50636507182336,8.04962514251838,7.84696787518936,7.65677900923212,7.09891318911654,6.80514847293505,6.87794702757392,6.00413776358755,6.69948609080792,6.60136621409332
"Tex35",5.09481634471625,5.1436117406672,5.03515803561698,5.04454411260572,5.40597928660236,5.50720894331336,6.30114314029134,5.99974624400874,6.37735530836361,5.71143932142166,5.7228335808893,5.70956575821488
